name,degree,city,district,address,location,phone,price,description,hid
江门123旅游度假别墅,,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-1020257  纠错,¥2549,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6226
江门恒大泉都李小姐度假别墅(2号店),,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-182530  纠错,¥2933,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6227
江门甄生公寓(4号店),,江门市,蓬江区,广东省江门市蓬江区江门,"113.081650,22.615051",电话021-80187829-3791453  纠错,¥2417,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6228
江门恒大泉都温泉别墅(3号店),,江门市,恩平市,广东省江门市恩平市恒大泉都温泉别墅,"112.347498,22.317518",电话021-80187829-4318056  纠错,¥3839,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6229
江门下川岛王府洲旅游区船家民宿,,江门市,台山市,广东省江门市台山市王府洲旅游区,"112.574011,21.622486",电话021-80187829-4630571  纠错,¥339,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6230
江门泉都小郑公寓(8号店),,江门市,蓬江区,广东省江门市蓬江区江门,"113.081650,22.615051",电话021-80187829-5554851  纠错,¥547,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6231
台山紫晶宫酒店,经济型,江门市,台山市,广东省江门市台山市紫晶宫酒店,"112.786270,22.263969",电话0750-5617168  纠错,¥86,地点闹中带静，交通便利。宾馆客房干净卫生，雅致舒适，价格低廉，服务周到，内设停车场，是您在台山旅游、商务的最佳住宿选择。,6232
江门亲子度假屋公寓,,江门市,蓬江区,广东省江门市蓬江区江门,"113.081650,22.615051",电话021-80187829-6629904  纠错,¥811,欢迎您入住度假屋，度假区中心区的完善配套，一定会给您和您的家人朋友带来愉快之旅！,6233
江门Cheng艺公寓(同乐路分店),,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-5902730  纠错,¥417,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6234
台山伟雄度假屋,经济型,江门市,台山市,广东省江门市台山市伟雄度假屋,"112.364977,21.726140",电话13702212909  纠错,¥162,客房干净、卫生，具有基础性设施，住宿环境舒适。,6235
江门台山爱琴海民宿,,江门市,江海区,广东省江门市江海区爱琴海,"113.128163,22.569824",电话021-80187829-4457013  纠错,¥161,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6236
江门台山特色洋楼民宿,,江门市,[],广东省江门市,"113.081901,22.578738",电话15220785607  纠错,¥1002,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6237
江门广视公寓,,江门市,蓬江区,广东省江门市蓬江区江门,"113.081650,22.615051",电话021-80187829-6271784  纠错,¥110,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6238
江门鲶鱼十六团客栈,,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-6272827  纠错,¥222,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6239
江门AVIVA民宿(3号店),,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-6999525  纠错,¥354,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6240
江门广州丽豪度假别墅(3号店),,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-5095336  纠错,¥7062,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6241
江门升旅度假别墅(学前北路分店),,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-5852890  纠错,¥1907,心宽，便是远方,6242
台山金海湾度假屋,经济型,江门市,台山市,广东省江门市台山市金海湾,"112.779079,22.262407",电话-13356430336  纠错,¥172,"对于想要捕捉台山城市风采的旅客来说，台山金海湾度假屋是一个理想的选择。包括那琴半岛地质海洋公园和浪琴湾都在酒店周边，对于入住旅客想在该地区畅游会很方便。
优美的环境，再搭配上细致周到的服务，酒店的休闲区定能满足您的品质需求。",6243
江门大宏先生公寓,,江门市,蓬江区,广东省江门市蓬江区江门,"113.081650,22.615051",电话021-80187829-5959178  纠错,¥741,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6244
江门途乐度假民宿(学前北路分店),,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-1772752  纠错,¥1536,在这里，简单的日子也能灿烂成诗。,6245
江门恩平泉林黄金小镇中空别墅求婚结婚聚会(2号店),,江门市,恩平市,广东省江门市恩平市泉林黄金小镇,"112.380910,22.165877",电话021-80187829-5682090  纠错,¥1947,可以调整为两房三房四房,6246
江门SZ旅游之家度假民宿（恒大泉都碧街分店）,,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-2829493  纠错,¥7001,遇见有趣的人，体验不一样的家。,6247
台山台城鑫发酒店,经济型,江门市,台山市,广东省江门市台山市鑫发酒店,"112.808347,22.248101",电话0750-5580222  纠错,,简约的房间设计，给疲惫旅途上的您，一种最贴心的问候和照顾。宽敞明亮的空间，温馨简约的装修格调，阳光下仿佛感觉到温度的存在，心底里的那股暖意油然而生，这里给予您的，是至上的享受和贴心的服务。,6248
江门马小姐公寓(5号店),,江门市,蓬江区,广东省江门市蓬江区江门,"113.081650,22.615051",电话021-80187829-3830317  纠错,¥250,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6249
江门梨果公寓,,江门市,蓬江区,广东省江门市蓬江区江门,"113.081650,22.615051",电话13632678993  纠错,¥477,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6250
江门泉都小郑公寓(3号店),,江门市,蓬江区,广东省江门市蓬江区江门,"113.081650,22.615051",电话021-80187829-5554851  纠错,¥537,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6251
开平新景旅馆,经济型,江门市,开平市,广东省江门市开平市开平,"112.700382,22.380250",电话0750-2739889  纠错,¥76,交通便利，价格实惠。周边很多超市和水果店，我们的服务是您选择的可靠依据，欢迎入住！,6252
台山天岭商务酒店,,江门市,台山市,广东省江门市台山市天岭商务酒店,"112.791701,22.249153",电话0750-5959999  纠错,¥169,"若想要游览江门，天岭商务酒店将会是一个不错的的住宿之选。从酒店出发，至新会站大约有54km远。
酒店休闲区提供了各类设施，您可以在这里舒缓身心压力。",6253
江门恩平泉林两居公寓.静舍,,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-6744823  纠错,¥484,欢迎来到温泉之乡---恩平市泉林黄金小镇,6254
江门orze公寓,,江门市,蓬江区,广东省江门市蓬江区江门,"113.081650,22.615051",电话021-80187829-6762288  纠错,¥510,欢迎大家来入住，房子内环境舒适，附近有泉林酒店的水禾田温泉，温泉会让你的皮肤变得光滑水嫩，舒缓疲劳，会让您感受非一般的度假。,6255
江门山水间特色民宿,,江门市,[],广东省江门市,"113.081901,22.578738",电话15220785607  纠错,¥447,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6256
江门原舍洋楼民宿(岑村分店),,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-4091270  纠错,¥546,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6257
江门coffee公寓,,江门市,蓬江区,广东省江门市蓬江区江门,"113.081650,22.615051",电话021-80187829-7305642  纠错,¥568,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6258
鹤山新悦旅馆,经济型,江门市,鹤山市,广东省江门市鹤山市新悦旅馆,"112.960762,22.761514",电话0750-8411638  纠错,¥104,"对于想要捕捉鹤山城市风采的旅客来说，鹤山新悦旅馆是一个理想的选择。
酒店提供的休闲设施，旨在为旅客营造多姿多彩、奢华完美的住宿体验。",6259
江门陈伟强公寓(2号店),,江门市,蓬江区,广东省江门市蓬江区公寓,"113.066513,22.613315",电话021-80187829-7038718  纠错,¥199,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6260
江门简先生Nick度假别墅,,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-1002531  纠错,¥3422,体验生活,6261
江门Lucky～度假别墅,,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-1974170  纠错,¥2791,用心接待每位宾客,6262
江门多娜娜度假别墅,,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-3278570  纠错,¥2044,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6263
江门泉林黄金小镇优雅居公寓,,江门市,江海区,广东省江门市江海区雅居公寓,"113.172650,22.554230",电话021-80187829-5496289  纠错,¥390,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6264
江门民宿旅,,江门市,[],广东省江门市,"113.081901,22.578738",电话15602880311  纠错,¥283,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6265
江门花洒哥公寓(雁山大道分店),,江门市,[],广东省江门市,"113.081901,22.578738",电话021-80187829-4398976  纠错,¥551,喜欢分享一些好的音乐，丰富的食材，美味的寻味顺德之旅,6266
江门海景楼民宿,,江门市,开平市,广东省江门市开平市海景楼,"112.677978,22.371999",电话021-80187829-4419234  纠错,¥358,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6267
江门恒大泉都四叶草别墅（公寓）(升平路分店),,江门市,开平市,广东省江门市开平市升平路,"112.711294,22.374667",电话021-80187829-2823459  纠错,¥454,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6268
江门艺术驿站特色民宿(园美村分店),,江门市,[],广东省江门市,"113.081901,22.578738",电话15220785607  纠错,¥1027,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,6269
